PERSON_ID,WAM,,ENG4701_ID,ENG4701_MARK,,ENG4701_WAM,ENG4701_DEPT,,ENG4702_ID,ENG4702_MARK,ENG4702_WAM,ENG4702_DEPT
26930390,62.947,,30623448,78,D,78.521,CL_MEC,,,,,
29077141,62.92,,28767381,71,D,66.955,CL_MEC,,,,,
29484421,62.804,,30595320,76,D,69.886,CL_MEC,,,,,
28760921,62.485,,29665760,76,D,73.639,CL_MEC,,,,,
29696585,62.463,,27797791,73,D,65.324,CL_MEC,,,,,
30608651,62.432,,28798198,73,D,71.208,CL_MEC,,,,,
28767454,62.431,,28802926,80,HD,77.828,CL_MEC,,,,,
28765362,62.343,,25948377,72,D,49.446,CL_MEC,,,,,
27831175,62.213,,29683750,72,D,60.3,CL_MEC,,,,,
26905507,62.17,,30603374,77,D,68.551,CL_MEC,,,,,
29409071,62.094,,30509955,82,HD,72.818,CL_MEC,,,,,
29015804,62.019,,28123832,34,N,50.2,CL_MEC,,,,,
28808223,61.78,,28794354,84,HD,75.565,CL_MEC,,,,,
30421187,61.75,,29687675,82,HD,86.4,CL_MEC,,,,,
28682297,61.744,,30626072,81,HD,79.486,CL_MEC,,,,,
29427193,61.563,,30614104,86,HD,81.761,CL_MEC,,,,,
30437202,61.535,,29744245,80,HD,78.194,CL_MEC,,,,,
28805461,61.493,,28299345,77,WH,74.444,CL_MEC,,,,,
29872189,61.429,,28816765,78,D,73.6,CL_MEC,,,,,
26826526,61.32,,31932053,81,HD,84.216,CL_MEC,,,,,
28760360,61.288,,30602955,78,D,82.936,CL_MEC,,,,,
27829901,61.286,,27791939,78,D,74.746,CL_MEC,,,,,
26887711,61.145,,30294126,81,HD,74.286,CL_MEC,,,,,
29677807,61.125,,28752759,84,HD,78.475,CL_MEC,,,,,
28756983,61.059,,29807395,75,D,78.386,CL_MEC,,,,,
29146895,60.972,,29738814,73,D,69.289,CL_MEC,,,,,
28717201,60.769,,30615267,80,WH,76,CL_MEC,,,,,
28611853,60.66,,30635802,80,D,78.267,CL_MEC,,,,,
29611644,60.304,,27847020,80,HD,57.074,CL_MEC,,,,,
29683750,60.3,,28822528,80,HD,66.519,CL_MEC,,,,,
29688868,60.117,,30619769,80,HD,78.179,CL_MEC,,,,,
27722422,59.966,,29714575,74,WH,63.339,CL_MEC,,,,,
27797619,59.783,,29709989,82,HD,74.158,CL_MEC,,,,,
30481791,59.757,,30629004,79,WH,81.05,CL_MEC,,,,,
26007436,59.587,,28338200,68,C,67.2,CL_MEC,,,,,
28296435,59.16,,29690757,63,WH,68.688,CL_MEC,,,,,
29397510,59.136,,28781392,80,HD,73.556,CL_MEC,,,,,
28316932,58.875,,26887711,81,HD,61.145,CL_MEC,,,,,
29561280,58.755,,29687055,29,N,55.051,CL_MEC,,,,,
30625505,58.718,,28755960,78,D,75.283,CL_MEC,,,,,
29760976,58.583,,29695171,78,D,72.03,CL_MEC,,,,,
28900200,58.574,,29698170,72,D,76.051,CL_MEC,,,,,
26026856,58.558,,29686350,72,D,80.881,CL_MEC,,,,,
27834654,58.149,,29719364,83,HD,84.738,CL_MEC,,,,,
26629925,58.143,,30616549,83,HD,71.205,CL_MEC,,,,,
27810518,58.096,,27842746,73,D,66.603,CL_MEC,,,,,
28322576,58.075,,28570669,31,N,,CL_MEC,,,,,
28767322,58.068,,28748123,87,HD,73.029,CL_MEC,,,,,
30769221,57.75,,29800390,73,D,65.044,CL_MEC,,,,,
28765613,57.596,,29646588,78,D,67.589,CL_MEC,,,,,
28794117,57.088,,30614775,82,HD,69.977,CL_MEC,,,,,
27847020,57.074,,28309731,61,C,56.152,CL_MEC,,,,,
26028506,56.716,,30629543,84,HD,83.776,CL_MEC,,,,,
28783204,56.537,,28753410,84,HD,76.737,CL_MEC,,,,,
29465915,56.167,,29700876,65,C,65.453,CL_MEC,,,,,
28309731,56.152,,26028506,58,P,56.716,CL_MEC,,,,,
26958902,55.865,,29688272,75,D,73.464,CL_MEC,,,,,
28692764,55.727,,29452996,68,C,72.107,CL_MEC,,,,,
29088755,55.431,,30645441,85,HD,73.88,CL_MEC,,,,,
28759583,55.417,,26826526,70,D,61.32,CL_MEC,,,,,
28993357,55.278,,28745477,81,HD,74.82,CL_MEC,,,,,
28312678,55.238,,28760360,87,WH,61.288,CL_MEC,,,,,
29687055,55.051,,30437202,68,C,61.535,CL_MEC,,,,,
28051246,54.654,,30060117,85,HD,63.884,CL_MEC,,,,,
27826473,54.574,,30619572,78,D,84.275,CL_MEC,,,,,
28939875,54.359,,30593638,83,HD,81.762,CL_MEC,,,,,
28989694,54.194,,27501116,76,D,45.958,CL_MEC,,,,,
28263669,54.116,,32186754,84,HD,72.84,CL_MEC,,,,,
29109450,52.255,,29696585,80,HD,62.463,CL_MEC,,,,,
25150928,51.213,,29690722,81,HD,76.712,CL_MEC,,,,,
28123832,50.2,,28801725,86,HD,77.923,CL_MEC,,,,,
27145069,50.089,,29689201,81,HD,68.917,CL_MEC,,,,,
25948377,49.446,,28780817,78,D,78.792,CL_MEC,,,,,
27501116,45.958,,29687632,77,D,71.365,CL_MEC,,,,,
29938104,86.51,,30625645,78,D,71.853,CL_MEC,,,,,
29801303,85.24,,29800773,74,D,72.404,MA_CHE,,,,,
29797292,85.24,,29248442,71,D,67.519,MA_CHE,,,,,
29798639,84.92,,28901363,72,D,72.607,MA_CHE,,,,,
29801176,84.449,,28250427,68,C,58.258,MA_CHE,,,,,
29938422,84.184,,29336244,71,D,70,MA_CHE,,,,,
29939402,83.54,,29938600,70,C,64.028,MA_CHE,,,,,
29939062,83.42,,30536863,75,D,75.5,MA_CIV,,,,,
30081920,82.981,,29889405,72,D,59.022,MA_CIV,,,,,
29797438,82.88,,30556058,68,C,67.19,MA_CIV,,,,,
29937892,82.083,,30486424,70,D,71.878,MA_CIV,,,,,
30112427,81.857,,30226880,80,HD,75.583,MA_CIV,,,,,
29797454,81.56,,30751799,81,HD,77.563,MA_CIV,,,,,
29798418,80.36,,30125863,68,C,69.122,MA_CIV,,,,,
30962129,80.024,,29389712,66,C,64.107,MA_CIV,,,,,
29938287,79.94,,30764041,68,C,64.375,MA_CIV,,,,,
29940974,79.939,,29937892,80,HD,82.083,MA_CIV,,,,,
29654270,78.9,,30228174,76,D,76,MA_CIV,,,,,
29940826,78.563,,30666457,78,D,71.125,MA_CIV,,,,,
29931290,78.366,,29959349,71,D,73.604,MA_CIV,,,,,
29939712,78.08,,29655137,78,D,76.836,MA_CIV,,,,,
29797594,77.62,,30769280,83,HD,74.974,MA_CIV,,,,,
30751799,77.563,,30221854,73,D,65.611,MA_CIV,,,,,
29939216,77.48,,29035996,78,D,60.269,MA_CIV,,,,,
29797780,77.25,,29798973,74,D,73.771,MA_CIV,,,,,
30327318,77.208,,29797411,78,D,68.714,MA_CIV,,,,,
29937841,76.979,,29615305,82,HD,76.583,MA_CIV,,,,,
30272998,76.84,,29801257,75,D,71.042,MA_CIV,,,,,
29655137,76.836,,30032679,78,D,67.964,MA_CIV,,,,,
29941156,76.82,,30112427,76,D,81.857,MA_CIV,,,,,
29615305,76.583,,29798981,72,D,67.5,MA_CIV,,,,,
30228174,76,,29275725,71,D,61.231,MA_CIV,,,,,
29801192,75.653,,29654769,74,D,64.965,MA_CIV,,,,,
30226880,75.583,,29940826,75,D,78.563,MA_CIV,,,,,
29799058,75.52,,29939909,80,D,67.935,MA_CIV,,,,,
30536863,75.5,,29937841,83,HD,76.979,MA_CIV,,,,,
29801117,75.204,,29797837,77,D,71.059,MA_CIV,,,,,
30769280,74.974,,30218403,75,D,66.566,MA_CIV,,,,,
29798612,74.94,,29797780,76,D,77.25,MA_CIV,,,,,
29940079,74.76,,29350611,75,D,69.922,MA_CIV,,,,,
29797128,74.58,,28900944,76,D,63.2,MA_CIV,,,,,
29801052,74.354,,29889480,71,WH,55.227,MA_CIV,,,,,
29938937,74.24,,29210364,78,D,70.528,MA_CIV,,,,,
29800625,74.18,,30762235,82,HD,73.271,MA_CIV,,,,,
29941733,74.08,,27467007,30,N,53.492,MA_CIV,,,,,
29800811,73.95,,30501652,70,C,61.957,MA_ECE,,,,,
29799317,73.918,,30046173,74,D,63.759,MA_ECE,,,,,
30695910,73.88,,27466884,60,WH,54.317,MA_ECE,,,,,
30673305,73.88,,29339758,50,P,65.309,MA_ECE,,,,,
29798973,73.771,,29801117,80,HD,75.204,MA_ECE,,,,,
29959349,73.604,,29798825,71,D,67.805,MA_ECE,,,,,
29798345,73.408,,28583310,58,P,59.661,MA_ECE,,,,,
30762235,73.271,,30501245,76,D,71.087,MA_ECE,,,,,
28901363,72.607,,29940974,80,D,79.939,MA_ECE,,,,,
29800773,72.404,,28252209,24,N,56.356,MA_ECE,,,,,
29940729,72.38,,29798345,84,HD,73.408,MA_ECE,,,,,
29796784,72.32,,29889464,68,C,62.938,MA_ECE,,,,,
30663407,72.14,,29798604,72,D,66.429,MA_ECE,,,,,
29938996,72.13,,30227984,78,D,71.36,MA_ECE,,,,,
30506123,71.959,,29798663,68,WH,69.733,MA_ECE,,,,,
30486424,71.878,,30327318,81,HD,77.208,MA_ECE,,,,,
30093295,71.828,,30962129,76,D,80.024,MA_MEC,,,,,
29800080,71.78,,30372151,68,C,68.588,MA_MEC,,,,,
30688485,71.76,,29799120,66,C,64.938,MA_MEC,,,,,
30227984,71.36,,29904617,0,N,58.281,MA_MEC,,,,,
30666457,71.125,,30093295,80,HD,71.828,MA_MEC,,,,,
30501245,71.087,,29941156,78,D,76.82,MA_MEC,,,,,
29797837,71.059,,30220084,77,D,70.754,MA_MEC,,,,,
29801257,71.042,,30272998,77,D,76.84,MA_MEC,,,,,
29796849,70.83,,29938996,80,HD,72.13,MA_MEC,,,,,
29800250,70.8,,30285615,74,D,65.776,MA_MEC,,,,,
30220084,70.754,,30333164,76,D,67.94,MA_MEC,,,,,
29210364,70.528,,29799384,78,D,69.854,MA_MEC,,,,,
29798647,70.065,,30335574,77,D,63.5,MA_MEC,,,,,
29336244,70,,26420627,0,N,50.853,MA_MEC,,,,,
29796660,69.94,,29939062,84,HD,83.42,MA_MEC,,,,,
29350611,69.922,,29938953,68,C,63.128,MA_MEC,,,,,
29799384,69.854,,30673305,80,HD,73.88,MA_MEC,,,,,
30759218,69.8,,29797594,76,D,77.62,MA_MEC,,,,,
29798663,69.733,,29910641,68,WH,59.082,MA_MEC,,,,,
30125863,69.122,,29654270,78,D,78.9,MA_MEC,,,,,
29797411,68.714,,30368707,70,D,62.313,MA_MEC,,,,,
30372151,68.588,,29940079,75,D,74.76,MA_MEC,,,,,
26597527,68.333,,29889499,72,D,57.231,MA_MEC,,,,,
28900227,68.018,,29798418,83,HD,80.36,MA_MEC,,,,,
30032679,67.964,,29798612,78,D,74.94,MA_MEC,,,,,
30333164,67.94,,30081920,78,D,82.981,MA_MEC,,,,,
29939909,67.935,,30304806,70,D,63.918,MA_MEC,,,,,
29798825,67.805,,29959314,72,D,62.095,MA_MEC,,,,,
29248442,67.519,,29938287,78,D,79.94,MA_MEC,,,,,
29798981,67.5,,29797438,83,HD,82.88,MA_MEC,,,,,
30556058,67.19,,27372030,60,WH,53.543,MA_MEC,,,,,
29938384,66.959,,30113288,77,D,61.667,MA_MEC,,,,,
28900960,66.949,,29436141,68,WH,57.922,MA_MEC,,,,,
29799783,66.7,,29801192,78,D,75.653,MA_MEC,,,,,
30218403,66.566,,29941733,77,D,74.08,MA_MEC,,,,,
29798604,66.429,,29797128,74,D,74.58,MA_MEC,,,,,
29392489,65.781,,29939216,78,D,77.48,MA_MEC,,,,,
30285615,65.776,,29800625,78,D,74.18,MA_MEC,,,,,
30221854,65.611,,29800811,80,HD,73.95,MA_MEC,,,,,
30368839,65.611,,28326253,73,D,59.016,MA_MEC,,,,,
29339758,65.309,,29799317,82,HD,73.918,MA_MEC,,,,,
29654769,64.965,,29800250,77,D,70.8,MA_MEC,,,,,
30362768,64.944,,29938384,77,D,66.959,MA_TRC,,,,,
29799120,64.938,,30324025,77,D,63.486,MA_TRC,,,,,
30764041,64.375,,29920086,70,WH,59.48,MA_TRC,,,,,
29389712,64.107,,29799783,82,HD,66.7,MA_TRC,,,,,
30368480,64.105,,29798647,80,D,70.065,MA_TRC,,,,,
29938600,64.028,,29931290,72,D,78.366,MA_TRC,,,,,
30304806,63.918,,29798639,83,HD,84.92,MA_TRC,,,,,
30368510,63.895,,29796660,75,D,69.94,MA_TRC,,,,,
30046173,63.759,,30695791,73,D,60.521,MA_TRC,,,,,
30335574,63.5,,30368510,72,D,63.895,MA_TRC,,,,,
30324025,63.486,,28900227,75,D,68.018,MA_TRC,,,,,
28900944,63.2,,29796849,83,HD,70.83,MA_TRC,,,,,
29938953,63.128,,29797292,82,HD,85.24,MA_TRC,,,,,
29889464,62.938,,29799058,81,HD,75.52,MA_TRC,,,,,
30368707,62.313,,30362768,72,D,64.944,MA_TRC,,,,,
29959314,62.095,,29938422,82,HD,84.184,MA_TRC,,,,,
30501652,61.957,,29939402,82,HD,83.54,MA_TRC,,,,,
30113288,61.667,,29797454,81,HD,81.56,MA_TRC,,,,,
29275725,61.231,,29940729,80,HD,72.38,MA_TRC,,,,,
30695791,60.521,,29796784,76,WH,72.32,MA_TRC,,,,,
29035996,60.269,,30368480,74,D,64.105,MA_TRC,,,,,
28583310,59.661,,29938937,72,D,74.24,MA_TRC,,,,,
29920086,59.48,,29801052,78,D,74.354,MA_TRC,,,,,
29910641,59.082,,26597527,70,D,68.333,MA_TRC,,,,,
29889405,59.022,,30695910,82,HD,73.88,MA_TRC,,,,,
28326253,59.016,,30368839,66,C,65.611,MA_TRC,,,,,
29904617,58.281,,29800080,80,HD,71.78,MA_TRC,,,,,
28250427,58.258,,29939712,86,HD,78.08,MA_TRC,,,,,
29436141,57.922,,30663407,85,HD,72.14,MA_TRC,,,,,
29889499,57.231,,29801176,82,HD,84.449,MA_TRC,,,,,
28252209,56.356,,30506123,80,HD,71.959,MA_TRC,,,,,
29889480,55.227,,29938104,90,HD,86.51,MA_TRC,,,,,
27466884,54.317,,30688485,76,D,71.76,MA_TRC,,,,,
27372030,53.543,,29801303,81,HD,85.24,MA_TRC,,,,,
27467007,53.492,,29392489,70,D,65.781,MA_TRC,,,,,
26420627,50.853,,28900960,67,C,66.949,MA_TRC,,,,,
28772016,91.35,,30759218,77,D,69.8,MA_TRC,,,,,
29701120,90.821,,,,,,,,,,,
29295726,88.759,,,,,,,,,,,
27793583,84.774,,,,,,,,,,,
30880335,83.75,,,,,,,,,,,
29678064,83.143,,,,,,,,,,,
28800753,82.045,,,,,,,,,,,
27883183,80.509,,,,,,,,,,,
29284597,80.5,,,,,,,,,,,
29698049,80.321,,,,,,,,,,,
28762002,79.917,,,,,,,,,,,
27765709,79.702,,,,,,,,,,,
30876621,79.563,,,,,,,,,,,
26887231,79.296,,,,,,,,,,,
27837408,79.087,,,,,,,,,,,
31977340,78.938,,,,,,,,,,,
31573681,78.088,,,,,,,,,,,
30159148,77.8,,,,,,,,,,,
29700515,77.596,,,,,,,,,,,
30657962,76.622,,,,,,,,,,,
29725062,76.288,,,,,,,,,,,
28895401,75.944,,,,,,,,,,,
28756185,75.529,,,,,,,,,,,
29707749,74.698,,,,,,,,,,,
29703735,74.618,,,,,,,,,,,
27800466,74.235,,,,,,,,,,,
28791916,74.176,,,,,,,,,,,
31983162,74.129,,,,,,,,,,,
29927218,73.981,,,,,,,,,,,
29200598,73.75,,,,,,,,,,,
28782941,73.645,,,,,,,,,,,
31979033,73.613,,,,,,,,,,,
28746171,73.523,,,,,,,,,,,
26903822,73.489,,,,,,,,,,,
29170613,73.35,,,,,,,,,,,
28723872,72.724,,,,,,,,,,,
26953633,72.613,,,,,,,,,,,
29720834,72.509,,,,,,,,,,,
28747771,72.286,,,,,,,,,,,
28419847,72.173,,,,,,,,,,,
29607507,71.98,,,,,,,,,,,
27537285,71.622,,,,,,,,,,,
28895355,71.406,,,,,,,,,,,
27795551,70.824,,,,,,,,,,,
31977227,70.563,,,,,,,,,,,
29930049,70.5,,,,,,,,,,,
27722597,70.475,,,,,,,,,,,
29609232,70.455,,,,,,,,,,,
29678447,70.07,,,,,,,,,,,
29747147,70.049,,,,,,,,,,,
29917948,69.614,,,,,,,,,,,
28769899,69.135,,,,,,,,,,,
28970608,68.377,,,,,,,,,,,
29716225,68.369,,,,,,,,,,,
29170656,68.333,,,,,,,,,,,
29224098,68.093,,,,,,,,,,,
28789164,67.87,,,,,,,,,,,
28816757,67.646,,,,,,,,,,,
28758854,67.347,,,,,,,,,,,
29067154,67.326,,,,,,,,,,,
29137268,67.098,,,,,,,,,,,
28741552,66.986,,,,,,,,,,,
31977804,66.813,,,,,,,,,,,
29758475,66.717,,,,,,,,,,,
28747844,66.603,,,,,,,,,,,
29697859,66.41,,,,,,,,,,,
27804852,66.391,,,,,,,,,,,
29769655,66.333,,,,,,,,,,,
28690303,65.923,,,,,,,,,,,
26919427,65.831,,,,,,,,,,,
28478460,65.771,,,,,,,,,,,
29628407,65.724,,,,,,,,,,,
28783085,65.597,,,,,,,,,,,
27820262,65.586,,,,,,,,,,,
29665124,65.357,,,,,,,,,,,
28478681,65.222,,,,,,,,,,,
28770706,65.177,,,,,,,,,,,
28756908,64.557,,,,,,,,,,,
27561992,64.479,,,,,,,,,,,
29625491,64.444,,,,,,,,,,,
31983111,64.161,,,,,,,,,,,
30048559,64.083,,,,,,,,,,,
29160995,63.608,,,,,,,,,,,
29788617,63.438,,,,,,,,,,,
28339908,63.262,,,,,,,,,,,
31334334,62.625,,,,,,,,,,,
27347877,61.585,,,,,,,,,,,
28331591,61.32,,,,,,,,,,,
29388724,61,,,,,,,,,,,
29298903,60.3,,,,,,,,,,,
27818845,60.139,,,,,,,,,,,
28129288,59.692,,,,,,,,,,,
27161471,59.642,,,,,,,,,,,
27994740,58.606,,,,,,,,,,,
29930154,58.257,,,,,,,,,,,
28787706,58.226,,,,,,,,,,,
25940317,58.092,,,,,,,,,,,
28133641,57.617,,,,,,,,,,,
28882571,57.318,,,,,,,,,,,
24212784,55.775,,,,,,,,,,,
27818152,54.583,,,,,,,,,,,
26545551,52.559,,,,,,,,,,,
27900665,46.058,,,,,,,,,,,
30125944,90.534,,,,,,,,,,,
30067294,85.862,,,,,,,,,,,
29981484,84.776,,,,,,,,,,,
30276845,83.138,,,,,,,,,,,
30051207,82.621,,,,,,,,,,,
30233437,81.58,,,,,,,,,,,
30107105,81.517,,,,,,,,,,,
29273781,81.474,,,,,,,,,,,
30031990,81.345,,,,,,,,,,,
29276497,81.138,,,,,,,,,,,
30032032,81.121,,,,,,,,,,,
29939593,80.857,,,,,,,,,,,
29275261,80.259,,,,,,,,,,,
29275660,79.93,,,,,,,,,,,
30061636,79.655,,,,,,,,,,,
30304385,79.603,,,,,,,,,,,
30219469,79.431,,,,,,,,,,,
29938554,79.091,,,,,,,,,,,
29273846,78.931,,,,,,,,,,,
30096448,78.914,,,,,,,,,,,
29815584,78.828,,,,,,,,,,,
30222400,78.724,,,,,,,,,,,
29145163,78.655,,,,,,,,,,,
30376181,78.32,,,,,,,,,,,
29274818,78.228,,,,,,,,,,,
30219493,78.172,,,,,,,,,,,
30157560,78.16,,,,,,,,,,,
29274605,78.158,,,,,,,,,,,
29951062,78.146,,,,,,,,,,,
29931886,77.966,,,,,,,,,,,
30109531,77.828,,,,,,,,,,,
30526388,77.653,,,,,,,,,,,
29799996,77.636,,,,,,,,,,,
29543215,77.431,,,,,,,,,,,
30526337,77.408,,,,,,,,,,,
30199891,77.397,,,,,,,,,,,
30128161,77.121,,,,,,,,,,,
29610125,77.017,,,,,,,,,,,
30242339,77,,,,,,,,,,,
30099412,76.948,,,,,,,,,,,
30524164,76.6,,,,,,,,,,,
29619246,76.5,,,,,,,,,,,
29797160,76.2,,,,,,,,,,,
29800307,76.18,,,,,,,,,,,
30698251,76.18,,,,,,,,,,,
29939739,75.833,,,,,,,,,,,
30221722,75.793,,,,,,,,,,,
29275040,75.5,,,,,,,,,,,
30071739,75.052,,,,,,,,,,,
30554187,75.02,,,,,,,,,,,
30239915,74.96,,,,,,,,,,,
30238714,74.931,,,,,,,,,,,
30233224,74.826,,,,,,,,,,,
29274486,74.786,,,,,,,,,,,
29799775,74.771,,,,,,,,,,,
29941547,74.771,,,,,,,,,,,
30236703,74.7,,,,,,,,,,,
29273870,74.569,,,,,,,,,,,
30103029,74.48,,,,,,,,,,,
30307759,74.35,,,,,,,,,,,
29276454,74.241,,,,,,,,,,,
29276152,74.138,,,,,,,,,,,
29894859,74.017,,,,,,,,,,,
29939275,73.796,,,,,,,,,,,
30769132,73.65,,,,,,,,,,,
30219477,73.609,,,,,,,,,,,
30368715,73.5,,,,,,,,,,,
29558603,72.915,,,,,,,,,,,
30133556,72.897,,,,,,,,,,,
30219957,72.879,,,,,,,,,,,
30236843,72.776,,,,,,,,,,,
30304393,72.648,,,,,,,,,,,
29274214,72.509,,,,,,,,,,,
29921414,72.5,,,,,,,,,,,
29275849,72.415,,,,,,,,,,,
29912482,72.16,,,,,,,,,,,
29977924,72.06,,,,,,,,,,,
30516277,72.049,,,,,,,,,,,
29274761,71.86,,,,,,,,,,,
29274206,71.418,,,,,,,,,,,
30547857,71.306,,,,,,,,,,,
29797500,71.3,,,,,,,,,,,
29810914,71.259,,,,,,,,,,,
30114063,71.19,,,,,,,,,,,
29428076,71.161,,,,,,,,,,,
29938325,71.021,,,,,,,,,,,
29878209,71.017,,,,,,,,,,,
29273587,70.983,,,,,,,,,,,
30258669,70.965,,,,,,,,,,,
29940583,70.939,,,,,,,,,,,
30065283,70.889,,,,,,,,,,,
29038537,70.672,,,,,,,,,,,
29796520,70.306,,,,,,,,,,,
29336244,70,,,,,,,,,,,
29989698,69.787,,,,,,,,,,,
30292956,69.74,,,,,,,,,,,
29998506,69.538,,,,,,,,,,,
30755344,69.51,,,,,,,,,,,
29956617,69.436,,,,,,,,,,,
30030331,69.414,,,,,,,,,,,
29275512,69.288,,,,,,,,,,,
29982618,69.283,,,,,,,,,,,
30524172,69.14,,,,,,,,,,,
29274885,68.709,,,,,,,,,,,
28325842,68.211,,,,,,,,,,,
29867797,68.158,,,,,,,,,,,
28025504,68.083,,,,,,,,,,,
30428831,67.977,,,,,,,,,,,
28062132,67.492,,,,,,,,,,,
30230527,66.909,,,,,,,,,,,
29800498,66.87,,,,,,,,,,,
30136121,66.722,,,,,,,,,,,
29382289,65.679,,,,,,,,,,,
29889375,65.6,,,,,,,,,,,
29264057,65.302,,,,,,,,,,,
29488141,65.031,,,,,,,,,,,
29250749,64.872,,,,,,,,,,,
30080665,64.529,,,,,,,,,,,
29655048,64.34,,,,,,,,,,,
29544726,64.315,,,,,,,,,,,
29047897,64.162,,,,,,,,,,,
28099974,63.91,,,,,,,,,,,
28328345,63.829,,,,,,,,,,,
29389704,63.638,,,,,,,,,,,
28436741,63.246,,,,,,,,,,,
29591619,62.803,,,,,,,,,,,
30092450,61.571,,,,,,,,,,,
25873105,61.459,,,,,,,,,,,
29823765,61.339,,,,,,,,,,,
28326237,61.262,,,,,,,,,,,
28389719,61.103,,,,,,,,,,,
29491622,60.96,,,,,,,,,,,
28134273,60.583,,,,,,,,,,,
28327322,60.544,,,,,,,,,,,
28413229,60.52,,,,,,,,,,,
29894220,60.5,,,,,,,,,,,
29444004,60.02,,,,,,,,,,,
29612969,59.922,,,,,,,,,,,
28902300,59.286,,,,,,,,,,,
28372514,58.465,,,,,,,,,,,
29491452,57.818,,,,,,,,,,,
27461688,54.38,,,,,,,,,,,